stateUt _code,stateUt,constituencyNo,constituencyName,candidateName,partyNames,votes,status
S04,Bihar,30,Patna Sahib,RAKESH SHARMA,Independent,9943,Lost
S04,Bihar,30,Patna Sahib,NEERAJ KUMAR,Bahujan Samaj Party,5928,Lost
S04,Bihar,30,Patna Sahib,AWADHESH PRASAD,Independent,4974,Lost
S04,Bihar,30,Patna Sahib,ENG UMESH RAJAK,Peoples Party of India (Democratic),4672,Lost
S04,Bihar,30,Patna Sahib,SANJAY KUMAR URF SANJAY BALMIKI,Independent,4643,Lost
S04,Bihar,30,Patna Sahib,DHARMVIR KUMAR BHASKAR,Independent,2416,Lost
S04,Bihar,30,Patna Sahib,AMIT KUMAR ALBELA,Independent,2053,Lost
S04,Bihar,30,Patna Sahib,MAHESH KUMAR,Samata Party,2003,Lost
S04,Bihar,30,Patna Sahib,DHANJAY KUMAR,Rashtriya Jansambhavna Party,1971,Lost
S04,Bihar,30,Patna Sahib,GULAB PRASAD,Loktantrik Samajwadi Party,1925,Lost
S04,Bihar,30,Patna Sahib,SUMIT RANJAN SINHA,Akhand Bharat Janpriya Party,1716,Lost
S04,Bihar,30,Patna Sahib,MAHBOOB ALAM ANSARI,Bharatiya Momin Front,1638,Lost
S04,Bihar,30,Patna Sahib,DR RAKESH DUTTA MISHRA,Bharatiya Jan Kranti Dal (Democratic),1240,Lost
S04,Bihar,30,Patna Sahib,SAROJ KUMAR SUMAN,Socialist Unity Centre Of India (COMMUNIST),1078,Lost
S04,Bihar,30,Patna Sahib,SHAHID ALAM,Jantantra Awaj Party,1043,Lost
S04,Bihar,30,Patna Sahib,NOTA,NOTA,5559,NOTA
S04,Bihar,31,Patliputra,MISHA BHARTI,Rashtriya Janata Dal,613283,Won
S04,Bihar,31,Patliputra,RAM KRIPAL YADAV,Bharatiya Janata Party,528109,Lost
S04,Bihar,31,Patliputra,DR S P SHARMA,Hindustan Vikas Dal,15140,Lost
S04,Bihar,31,Patliputra,HARIKESHWAR RAM,Bahujan Samaj Party,10965,Lost
S04,Bihar,31,Patliputra,VINDU DEVI,Rashtriya Jansambhavna Party,10744,Lost
S04,Bihar,31,Patliputra,SHIV KUMAR SINGH,Apna Kisan Party,9016,Lost
S04,Bihar,31,Patliputra,SANJAY KUMAR SINGH,Bhartiya Sarthak Party,4753,Lost
S04,Bihar,31,Patliputra,MD FAROOQUE RAZA,All India Majlis-E-Ittehadul Muslimeen,4023,Lost
S04,Bihar,31,Patliputra,RAM NIRANJAN ROY,Rashtrawadi Chetna Party,3915,Lost
S04,Bihar,31,Patliputra,MRITUNJAY KUMAR,Bhagidari Party(P),3483,Lost
S04,Bihar,31,Patliputra,DURGESH NANDAN SINGH,Independent,3106,Lost
S04,Bihar,31,Patliputra,NAGESHWAR PRASAD,Peoples Party of India (Democratic),2051,Lost
S04,Bihar,31,Patliputra,SUBHASH KUMAR,Bhartiya Lok Chetna Party,1979,Lost
S04,Bihar,31,Patliputra,NITESH KUMAR PATEL,Adarsh Jankalyan Dal,1817,Lost
S04,Bihar,31,Patliputra,RANJAN KUMAR,Independent,1809,Lost
S04,Bihar,31,Patliputra,NIRAJ KUMAR,Independent,1771,Lost
S04,Bihar,31,Patliputra,KUNAL KUMAR,Hamara Sahara Party,1614,Lost
S04,Bihar,31,Patliputra,KHUSHBOO KUMARI,Akhil Bhartiya Parivar Party,1483,Lost
S04,Bihar,31,Patliputra,ANIL DAS,Bhartiya Dalit Party,1469,Lost
S04,Bihar,31,Patliputra,ANIL KUMAR CHAND,Socialist Unity Centre Of India (COMMUNIST),1424,Lost
S04,Bihar,31,Patliputra,MADHURI KUMARI,All India Forward Bloc,1302,Lost
S04,Bihar,31,Patliputra,JAWAHAR SINGH,Bhartiya Manavta Party,1237,Lost
S04,Bihar,31,Patliputra,NOTA,NOTA,5606,NOTA
S04,Bihar,32,Arrah,SUDAMA PRASAD,Communist Party of India (Marxist-Leninist) (Liberation),529382,Won
S04,Bihar,32,Arrah,R. K. SINGH,Bharatiya Janata Party,469574,Lost
S04,Bihar,32,Arrah,VIRENDRA KUMAR SINGH,Independent,23635,Lost
S04,Bihar,32,Arrah,SHIV DAS SINGH,Independent,13379,Lost
S04,Bihar,32,Arrah,LAL BADSAH SINGH,Bahujan Samaj Party,10826,Lost
S04,Bihar,32,Arrah,KRISHNA PASWAN,Bhartiya Kranti Vir Party,8749,Lost
S04,Bihar,32,Arrah,RANDHIR LAL,Independent,5766,Lost
S04,Bihar,32,Arrah,NAVNIT KUMAR,Independent,4773,Lost
S04,Bihar,32,Arrah,RAM SARE SINGH,Peoples Party of India (Democratic),2541,Lost
S04,Bihar,32,Arrah,DHARMATMA SHARMA,Socialist Unity Centre Of India (COMMUNIST),2467,Lost
S04,Bihar,32,Arrah,RAMJEE SINGH,Voters Party International,2440,Lost
S04,Bihar,32,Arrah,ASHOK TIWARY,Independent,2295,Lost
S04,Bihar,32,Arrah,MANMOHAN SINGH,Rashtrawadi Janlok Party (Satya),2097,Lost
S04,Bihar,32,Arrah,SUMITRA DEVI,Jagrook Janta Party,1674,Lost
S04,Bihar,32,Arrah,NOTA,NOTA,16963,NOTA
S04,Bihar,33,Buxar,SUDHAKAR SINGH,Rashtriya Janata Dal,438345,Won
S04,Bihar,33,Buxar,MITHILESH TIWARI,Bharatiya Janata Party,408254,Lost
S04,Bihar,33,Buxar,ANIL KUMAR,Bahujan Samaj Party,114714,Lost
S04,Bihar,33,Buxar,ANAND MISHRA S/O- PARAM HANS MISHRA,Independent,47409,Lost
S04,Bihar,33,Buxar,DADAN YADAV,Independent,15836,Lost
S04,Bihar,33,Buxar,SUDHAKAR MISHRA,Independent,12749,Lost
S04,Bihar,33,Buxar,SUNIL KUMAR DUBY,Independent,7759,Lost
S04,Bihar,33,Buxar,RAM SWAROOP CHAUHAN,Independent,5516,Lost
S04,Bihar,33,Buxar,RAJU SINGH,Bahujan Mukti Party,4339,Lost
S04,Bihar,33,Buxar,AANAND MISRA S/O MADAN KUMAR MISRA,Independent,2834,Lost
S04,Bihar,33,Buxar,BHAGWAN SINGH YADAV,Independent,2053,Lost
S04,Bihar,33,Buxar,NIRANJAN KUMAR RAY,Independent,1669,Lost
S04,Bihar,33,Buxar,HEM LATA,Jagrook Janta Party,1570,Lost
S04,Bihar,33,Buxar,AKHILESH KUMAR PANDEY,Independent,1095,Lost
S04,Bihar,33,Buxar,NOTA,NOTA,9617,NOTA
S04,Bihar,34,Sasaram,MANOJ KUMAR,Indian National Congress,513004,Won
S04,Bihar,34,Sasaram,SHIVESH KUMAR,Bharatiya Janata Party,493847,Lost
S04,Bihar,34,Sasaram,SANTOSH KUMAR,Bahujan Samaj Party,45598,Lost
S04,Bihar,34,Sasaram,SHIV SHANKAR RAM,Independent,8019,Lost
S04,Bihar,34,Sasaram,SANTOSH KUMAR KHARWAR,Bhartiya Gandhiwadi Party,4822,Lost
S04,Bihar,34,Sasaram,BANARSI DAS,Peoples Party of India (Democratic),4498,Lost
S04,Bihar,34,Sasaram,AMIT KUMAR AMBEDKAR,Bahujan Mukti Party,2834,Lost
S04,Bihar,34,Sasaram,PUNAM DEVI,Jantantra Awaj Party,2654,Lost
S04,Bihar,34,Sasaram,UJARAN MUSAHAR,Jan Janwadi Party,2620,Lost
S04,Bihar,34,Sasaram,NANDLAL RAM,Rashtriya Samaj Paksha,1960,Lost
S04,Bihar,34,Sasaram,NOTA,NOTA,17219,NOTA
S04,Bihar,35,Karakat,RAJA RAM SINGH,Communist Party of India (Marxist-Leninist) (Liberation),380581,Won
S04,Bihar,35,Karakat,PAWAN SINGH,Independent,274723,Lost
S04,Bihar,35,Karakat,UPENDRA KUSHWAHA,Rashtriya Lok Morcha,253876,Lost
S04,Bihar,35,Karakat,DHEERAJ KUMAR SINGH,Bahujan Samaj Party,23657,Lost
S04,Bihar,35,Karakat,RAJA RAM SINGH,Independent,21383,Lost
S04,Bihar,35,Karakat,PRIYANKA PRASAD CHOUDHARY,All India Majlis-E-Ittehadul Muslimeen,11006,Lost
S04,Bihar,35,Karakat,AJEET KUMAR SINGH,Peoples Party of India (Democratic),9653,Lost
S04,Bihar,35,Karakat,VIKASH VINAYAK,Jan Janwadi Party,7664,Lost
S04,Bihar,35,Karakat,INDRA RAJ ROUSHAN,Independent,6324,Lost
S04,Bihar,35,Karakat,PRADEEP KUMAR JOSHI,Rashtra Sewa Dal,5919,Lost
S04,Bihar,35,Karakat,AVADHESH PASAWAN,Bharatiya Aam Awam Party,5585,Lost
S04,Bihar,35,Karakat,RAJESHWAR PASWAN,Akhil Hind Forward Bloc (Krantikari),5006,Lost
S04,Bihar,35,Karakat,PRAYAG PASWAN,Socialist Unity Centre Of India (COMMUNIST),4646,Lost
S04,Bihar,35,Karakat,NOTA,NOTA,21595,NOTA
S04,Bihar,36,Jahanabad,SURENDRA PRASAD YADAV,Rashtriya Janata Dal,443035,Won
S04,Bihar,36,Jahanabad,CHANDESHWAR PRASAD,Janata Dal (United),300444,Lost
S04,Bihar,36,Jahanabad,ARUN KUMAR,Bahujan Samaj Party,86380,Lost
S04,Bihar,36,Jahanabad,MINTA DEVI,Independent,16123,Lost
S04,Bihar,36,Jahanabad,ASHUTOSH KUMAR,Rashtriya Jan Jan Party,13213,Lost
S04,Bihar,36,Jahanabad,MUNILAL YADAV,Independent,13029,Lost
S04,Bihar,36,Jahanabad,DEEPAK KUMAR,Jagrook Janta Party,8970,Lost
S04,Bihar,36,Jahanabad,BUDDHADEV SAV,Independent,5773,Lost
S04,Bihar,36,Jahanabad,NARESH KUMAR,Independent,5712,Lost
S04,Bihar,36,Jahanabad,CHANDESHWAR PRASAD,Independent,5378,Lost
S04,Bihar,36,Jahanabad,PIYUSH SINGH,Shoshit Samaj Dal,4618,Lost
S04,Bihar,36,Jahanabad,RAJ KISHOR SHARMA,Bhartiya Sarthak Party,3243,Lost
S04,Bihar,36,Jahanabad,KAPIL CHAUHAN,Jan Janwadi Party,2964,Lost
S04,Bihar,36,Jahanabad,ASHUTOSH VINAY KUMAR,Rashtriya Garib Dal,2909,Lost
S04,Bihar,36,Jahanabad,UMA SHANKAR VERMA,Socialist Unity Centre Of India (COMMUNIST),2524,Lost
S04,Bihar,36,Jahanabad,NOTA,NOTA,11055,NOTA
S04,Bihar,37,Aurangabad,ABHAY KUMAR SINHA,Rashtriya Janata Dal,465567,Won
S04,Bihar,37,Aurangabad,SUSHIL KUMAR SINGH,Bharatiya Janata Party,386456,Lost
S04,Bihar,37,Aurangabad,SUNESH KUMAR,Bahujan Samaj Party,20309,Lost
S04,Bihar,37,Aurangabad,PRATIBHA RANI,Peoples Party of India (Democratic),12308,Lost
S04,Bihar,37,Aurangabad,RAJ BALLABH SINGH,Independent,11159,Lost
S04,Bihar,37,Aurangabad,RAMJIT SINGH,Rashtriya Jansambhavna Party,9243,Lost
S04,Bihar,37,Aurangabad,SURESH PRASAD VERMA,Independent,6711,Lost
S04,Bihar,37,Aurangabad,MOHAMMAD WALIULLAH KHAN,Independent,6604,Lost
S04,Bihar,37,Aurangabad,SHAILESH RAHI,Akhil Hind Forward Bloc (Krantikari),4896,Lost
S04,Bihar,37,Aurangabad,NOTA,NOTA,22627,NOTA
S04,Bihar,38,Gaya,JITAN RAM MANJHI,Hindustani Awam Morcha (Secular),494960,Won
S04,Bihar,38,Gaya,KUMAR SARVJEET,Rashtriya Janata Dal,393148,Lost
S04,Bihar,38,Gaya,SUSHMA KUMARI,Bahujan Samaj Party,12376,Lost
S04,Bihar,38,Gaya,DEVENDRA PRATAP,Independent,9211,Lost
S04,Bihar,38,Gaya,DHEERENDRA PRASAD,Loktantrik Samajwadi Party,5629,Lost
S04,Bihar,38,Gaya,GIRIDHAR SAPERA,The National Road Map Party of India,4727,Lost
S04,Bihar,38,Gaya,RANU KUMAR CHAUDHARY,Independent,4505,Lost
S04,Bihar,38,Gaya,RANJAN KUMAR,Independent,4234,Lost
S04,Bihar,38,Gaya,AYUSH KUMAR,Independent,4103,Lost
S04,Bihar,38,Gaya,SURENDRA MANJHI,Rashtriya Jansambhavna Party,3035,Lost
S04,Bihar,38,Gaya,AMRESH KUMAR,Independent,2821,Lost
S04,Bihar,38,Gaya,ASHOK KUMAR PASWAN,Independent,2701,Lost
S04,Bihar,38,Gaya,ARUN KUMAR,Independent,2554,Lost
S04,Bihar,38,Gaya,SHEO SHANKAR,Bhartiya Lok Chetna Party,2384,Lost
S04,Bihar,38,Gaya,NOTA,NOTA,17288,NOTA
S04,Bihar,39,Nawada,VIVEK THAKUR,Bharatiya Janata Party,410608,Won
S04,Bihar,39,Nawada,SHRAWAN KUMAR,Rashtriya Janata Dal,342938,Lost
S04,Bihar,39,Nawada,BINOD YADAV,Independent,39519,Lost
S04,Bihar,39,Nawada,GUNJAN KUMAR,Independent,29682,Lost
S04,Bihar,39,Nawada,RANJIT KUMAR,Bahujan Samaj Party,16316,Lost
S04,Bihar,39,Nawada,ANAND KUMAR VERMA,Bharat Jan Jagran Dal,7736,Lost
S04,Bihar,39,Nawada,GAUTAM KUMAR BABLOO,Bhagidari Party(P),5889,Lost
S04,Bihar,39,Nawada,GANAURI PANDIT,Peoples Party of India (Democratic),4590,Lost
S04,Bihar,39,Nawada,NOTA,NOTA,12592,NOTA
S04,Bihar,4,Sheohar,LOVELY ANAND,Janata Dal (United),476612,Won
S04,Bihar,4,Sheohar,RITU JAISWAL,Rashtriya Janata Dal,447469,Lost
S04,Bihar,4,Sheohar,AKHILESHWAR SHRIVAISHANV,Independent,29094,Lost
S04,Bihar,4,Sheohar,KANHAIYA KUMAR,Independent,20592,Lost
S04,Bihar,4,Sheohar,RANA RANJIT,All India Majlis-E-Ittehadul Muslimeen,11979,Lost
S04,Bihar,4,Sheohar,SUDHIR KUMAR SINGH,Viro Ke Vir Indian Party,9102,Lost
S04,Bihar,4,Sheohar,VIJENDRA THAKUR,Bahujan Samaj Party,8888,Lost
S04,Bihar,4,Sheohar,UPENDRA SAHANI,Rashtriya Jansambhavna Party,6338,Lost
S04,Bihar,4,Sheohar,MAMTA KUMARI,Samata Party,5435,Lost
S04,Bihar,4,Sheohar,MOHAMMAD MAHTAB ALAM,Samaj Shakti Party,4871,Lost
S04,Bihar,4,Sheohar,JAGDISH PRASAD,Bajjikanchal Vikas Party,2955,Lost
S04,Bihar,4,Sheohar,DILIP KUMAR MISHRA,Prabal Bharat Party,2099,Lost
S04,Bihar,4,Sheohar,NOTA,NOTA,30168,NOTA
S04,Bihar,40,Jamui,ARUN BHARTI,Lok Janshakti Party(Ram Vilas),509046,Won
S04,Bihar,40,Jamui,ARCHANA KUMARI,Rashtriya Janata Dal,396564,Lost
S04,Bihar,40,Jamui,SUBHASH PASWAN,Independent,13875,Lost
S04,Bihar,40,Jamui,SAKALDEO DAS,Bahujan Samaj Party,12366,Lost
S04,Bihar,40,Jamui,SRAWON KUMAR,Rashtriya Jansambhavna Party,8625,Lost
S04,Bihar,40,Jamui,JAGDISH PRASAD,Loktantrik Samajik Nyay Party,6542,Lost
S04,Bihar,40,Jamui,SANTOSH KUMAR DAS,Socialist Unity Centre Of India (COMMUNIST),6033,Lost
S04,Bihar,40,Jamui,NOTA,NOTA,26182,NOTA
S04,Bihar,5,Sitamarhi,DEVESH CHANDRA THAKUR,Janata Dal (United),515719,Won
S04,Bihar,5,Sitamarhi,ARJUN RAY,Rashtriya Janata Dal,464363,Lost
S04,Bihar,5,Sitamarhi,SAIQUA NAWAZ AZMAT,Independent,28912,Lost
S04,Bihar,5,Sitamarhi,SHYAM NANDAN KISHOR PRASAD,Independent,11188,Lost
S04,Bihar,5,Sitamarhi,BHOLA SINGH,Bahujan Samaj Party,8810,Lost
S04,Bihar,5,Sitamarhi,UPENDRA SAHANI,Rashtriya Jansambhavna Party,8454,Lost
S04,Bihar,5,Sitamarhi,CHANDRIKA PRASAD,Independent,7114,Lost
S04,Bihar,5,Sitamarhi,VINOD SAH,Independent,4481,Lost
S04,Bihar,5,Sitamarhi,KRISHNA KISHORE,Independent,3280,Lost
S04,Bihar,5,Sitamarhi,MUSHAHID RAZA,Desh Janhit Party,2192,Lost
S04,Bihar,5,Sitamarhi,UMESH KUMAR YADAV,Independent,2128,Lost
S04,Bihar,5,Sitamarhi,RAJENDRA MAHTO,Karpoori Janta Dal,1981,Lost
S04,Bihar,5,Sitamarhi,ANAND KUMAR,Independent,1796,Lost
S04,Bihar,5,Sitamarhi,ABDUL SAMAD,Independent,1441,Lost
S04,Bihar,5,Sitamarhi,NOTA,NOTA,32133,NOTA
S04,Bihar,6,Madhubani,ASHOK KUMAR YADAV,Bharatiya Janata Party,553428,Won
S04,Bihar,6,Madhubani,MD ALI ASHRAF FATMI,Rashtriya Janata Dal,401483,Lost
S04,Bihar,6,Madhubani,SHIV BODHAN SAHU,Independent,13370,Lost
S04,Bihar,6,Madhubani,BIKASH KUMAR,Bahujan Samaj Party,7223,Lost
S04,Bihar,6,Madhubani,PRIYE RANJAN,Independent,7050,Lost
S04,Bihar,6,Madhubani,VAIDYANATH YADAV,Peoples Party of India (Democratic),4983,Lost
S04,Bihar,6,Madhubani,SARFARAJ ALAM,Akhil Bhartiya Parivar Party,4623,Lost
S04,Bihar,6,Madhubani,MD WAQUAR SIDDIQUI,All India Majlis-E-Ittehadul Muslimeen,4498,Lost
S04,Bihar,6,Madhubani,MOHAN SHARMA,Rashtriya Jansambhavna Party,4464,Lost
S04,Bihar,6,Madhubani,ABU BAKAR RAHMANI,Country Citizen Party,2097,Lost
S04,Bihar,6,Madhubani,UDAY MANDAL,Samata Party,2007,Lost
S04,Bihar,6,Madhubani,KUL BHUSHAN PRASAD,Loktantrik Lok Rajyam Party,1783,Lost
S04,Bihar,6,Madhubani,NOTA,NOTA,20719,NOTA
S04,Bihar,7,Jhanjharpur,RAMPRIT MANDAL,Janata Dal (United),533032,Won
S04,Bihar,7,Jhanjharpur,SUMAN KUMAR MAHASETH,Vikassheel Insaan Party,348863,Lost
S04,Bihar,7,Jhanjharpur,GULAB YADAV,Bahujan Samaj Party,73884,Lost
S04,Bihar,7,Jhanjharpur,RAM PRASAD RAUT,Independent,26010,Lost
S04,Bihar,7,Jhanjharpur,GANGA PRASAD YADAV,Independent,18074,Lost
S04,Bihar,7,Jhanjharpur,GAURI SHANKAR SAHU,Independent,14325,Lost
S04,Bihar,7,Jhanjharpur,RAJIV KUMAR JHA,Independent,12513,Lost
S04,Bihar,7,Jhanjharpur,BABLU KUMAR,Aadarsh Mithila Party,11673,Lost
S04,Bihar,7,Jhanjharpur,VIDYA NAND RAM,Wazib Adhikar Party,10862,Lost
S04,Bihar,7,Jhanjharpur,VIJAY KUMAR MANDAL,Socialist Unity Centre Of India (COMMUNIST),8577,Lost
S04,Bihar,7,Jhanjharpur,NOTA,NOTA,35928,NOTA
S04,Bihar,8,Supaul,DILESHWAR KAMAIT,Janata Dal (United),595038,Won
S04,Bihar,8,Supaul,CHANDRAHAS CHAUPAL,Rashtriya Janata Dal,425235,Lost
S04,Bihar,8,Supaul,BAIDYA NATH MEHTA,Independent,51652,Lost
S04,Bihar,8,Supaul,YOG NARAYAN SINGH,Independent,27454,Lost
S04,Bihar,8,Supaul,VINDESHWARI PRASAD,Independent,18457,Lost
S04,Bihar,8,Supaul,KIRAN DEVI,Bahujan Samaj Party,18079,Lost
S04,Bihar,8,Supaul,MOHD KALIM KHAN,Rashtriya Jansambhavna Party,14078,Lost
S04,Bihar,8,Supaul,UMESH PRASAD SAH,Jai Hind Party,13014,Lost
S04,Bihar,8,Supaul,RAJ KUMAR YADAV,Viro Ke Vir Indian Party,10806,Lost
S04,Bihar,8,Supaul,RAMESH KUMAR ANAND,"Proutist Bloc, India",9451,Lost
S04,Bihar,8,Supaul,ABDUL MATIN,Independent,7194,Lost
S04,Bihar,8,Supaul,BAMBAM KUMAR,Independent,7006,Lost
S04,Bihar,8,Supaul,NITISH KUMAR,Independent,5915,Lost
S04,Bihar,8,Supaul,AJAY KUMAR SAH,Independent,5351,Lost
S04,Bihar,8,Supaul,SHIV HARI AGRAWAL,Bharat Nirman Party,3772,Lost
S04,Bihar,8,Supaul,NOTA,NOTA,18612,NOTA
S04,Bihar,9,Araria,PRADEEP KUMAR SINGH,Bharatiya Janata Party,600146,Won
S04,Bihar,9,Araria,SHAHNAWAZ,Rashtriya Janata Dal,580052,Lost
S04,Bihar,9,Araria,SHATRUGHAN PRASAD SUMAN,Independent,13746,Lost
S04,Bihar,9,Araria,MD GHOUSUL AZAM,Bahujan Samaj Party,12690,Lost
S04,Bihar,9,Araria,MD. MOBINUL HAQUE,Independent,12008,Lost
S04,Bihar,9,Araria,MD. ISMAIL,Bharatiya Momin Front,7354,Lost
S04,Bihar,9,Araria,AKHILESH KUMAR,Independent,5120,Lost
S04,Bihar,9,Araria,MUSHTAK ALAM,Independent,4899,Lost
S04,Bihar,9,Araria,ZAWED AKHTAR,The National Road Map Party of India,3041,Lost
S04,Bihar,9,Araria,NOTA,NOTA,13504,NOTA
S05,Goa,1,North Goa,SHRIPAD YESSO NAIK,Bharatiya Janata Party,257326,Won
S05,Goa,1,North Goa,RAMAKANT KHALAP,Indian National Congress,141311,Lost
S05,Goa,1,North Goa,TUKARAM BHARAT PARAB,Revolutionary Goans Party,45693,Lost
S05,Goa,1,North Goa,MILAN R VAINGANKAR,Bahujan Samaj Party,1625,Lost
S05,Goa,1,North Goa,MR SAKHARAM NAIK,Akhil Bhartiya Parivar Party,1417,Lost
S05,Goa,1,North Goa,SHAKEEL JAMAL SHAIKH,Independent,807,Lost
S05,Goa,1,North Goa,THOMAS AUGUSTINE FERNANDES,Independent,759,Lost
S05,Goa,1,North Goa,ADV VISHAL NAIK,Independent,752,Lost
S05,Goa,1,North Goa,NOTA,NOTA,6328,NOTA
S05,Goa,2,South Goa,CAPTAIN VIRIATO FERNANDES,Indian National Congress,217836,Won
S05,Goa,2,South Goa,PALLAVI SHRINIVAS DEMPO,Bharatiya Janata Party,204301,Lost
S05,Goa,2,South Goa,RUBERT PEREIRA,Revolutionary Goans Party,18885,Lost
S05,Goa,2,South Goa,DR SWETA GAONKAR,Bahujan Samaj Party,1581,Lost
S05,Goa,2,South Goa,DEEPKUMAR D MAPARI,Independent,1317,Lost
S05,Goa,2,South Goa,DR KALIDAS VAINGANKAR,Independent,720,Lost
S05,Goa,2,South Goa,ALEXY FERNANDES,Independent,542,Lost
S05,Goa,2,South Goa,HARISHCHANDRA SUDHAKAR NAIK,Corruption Abolition Party,501,Lost
S05,Goa,2,South Goa,NOTA,NOTA,4837,NOTA
S06,Gujarat,1,Kachchh,CHAVDA VINOD LAKHAMSHI,Bharatiya Janata Party,659574,Won
S06,Gujarat,1,Kachchh,NITESH PARBATBHAI LALAN (MATANG),Indian National Congress,390792,Lost
S06,Gujarat,1,Kachchh,VIJAY BHACHRA,Bahujan Samaj Party,6111,Lost
S06,Gujarat,1,Kachchh,VANAZARA HIRABEN DALPATBHAI,Independent,5151,Lost
S06,Gujarat,1,Kachchh,KAVITABEN DINESHBHAI MACHCHHOYA,Independent,3366,Lost
S06,Gujarat,1,Kachchh,BABULAL LADHA CHAVDA,Independent,3354,Lost
S06,Gujarat,1,Kachchh,DEVABHAI MITHABHAI GOHIL,Rashtriya Power Party,2101,Lost
S06,Gujarat,1,Kachchh,SHAMLIA VIRJI CHAKU,Hindvi Swarajyay Dal,1573,Lost
S06,Gujarat,1,Kachchh,ARVIND ASHOK SANGHELA,Gujarat Sarva Samaj Party,1526,Lost
S06,Gujarat,1,Kachchh,BOCHIYA BHIMJI BHIKHA,Sarva Samaj Janata Party,1497,Lost
S06,Gujarat,1,Kachchh,RAMJIBHAI JAKHUBHAI DAFDA,Right to Recall Party,1370,Lost
S06,Gujarat,1,Kachchh,NOTA,NOTA,18742,NOTA
S06,Gujarat,10,Rajkot,PARSHOTTAMBHAI RUPALA,Bharatiya Janata Party,857984,Won
S06,Gujarat,10,Rajkot,DHANANI PARESH,Indian National Congress,373724,Lost
S06,Gujarat,10,Rajkot,CHAMANBHAI NAGJIBHAI SAVSANI,Bahujan Samaj Party,10465,Lost
S06,Gujarat,10,Rajkot,AJAGIYA NIRALBHAI AMRUTLAL,Independent,3680,Lost
S06,Gujarat,10,Rajkot,BHAVESHBHAI KANTILAL PIPALIYA,Independent,2856,Lost
S06,Gujarat,10,Rajkot,BHAVESH UPENDRABHAI ACHARYA,Independent,2840,Lost
S06,Gujarat,10,Rajkot,PRAKASH GOVINDBHAI SINDHAV,Independent,2389,Lost
S06,Gujarat,10,Rajkot,ZALA NAYAN J.,Independent,2350,Lost
S06,Gujarat,10,Rajkot,JIGNESHBHAI MAHAJAN,Independent,1332,Lost
S06,Gujarat,10,Rajkot,NOTA,NOTA,15922,NOTA
S06,Gujarat,11,Porbandar,DR. MANSUKH MANDAVIYA,Bharatiya Janata Party,633118,Won
S06,Gujarat,11,Porbandar,LALIT VASOYA,Indian National Congress,249758,Lost
S06,Gujarat,11,Porbandar,N. P. RATHOD,Bahujan Samaj Party,10922,Lost
S06,Gujarat,11,Porbandar,NATHABHAI BHURABHAI ODEDRA,Independent,7296,Lost
S06,Gujarat,11,Porbandar,LAKHANSI ODEDARA,Viro Ke Vir Indian Party,3163,Lost
S06,Gujarat,11,Porbandar,SOLANKI JATIN DHIRUBHAI,Independent,2486,Lost
S06,Gujarat,11,Porbandar,SODHA HUSHENBHAI ALIBHAI,Independent,2435,Lost
S06,Gujarat,11,Porbandar,RATHOD CHANDUBHAI MOHANBHAI,Independent,1729,Lost
S06,Gujarat,11,Porbandar,SHEKHAVA NILESHKUMAR RAMJIBHAI,Samajwadi Party,1609,Lost
S06,Gujarat,11,Porbandar,SIDHHAPARA HARSUKHLAL JIVANBHAI,Log Party,1072,Lost
S06,Gujarat,11,Porbandar,MAHEMUDBHAI SAIYAD,Independent,1029,Lost
S06,Gujarat,11,Porbandar,JETHAVA BIPINKUMAR BHIKHALAL,Independent,797,Lost
S06,Gujarat,11,Porbandar,NOTA,NOTA,13563,NOTA
S06,Gujarat,12,Jamnagar,POONAMBEN HEMATBHAI MAADAM,Bharatiya Janata Party,620049,Won
S06,Gujarat,12,Jamnagar,ADVOCATE J. P. MARAVIYA,Indian National Congress,382041,Lost
S06,Gujarat,12,Jamnagar,JAYSUKH NATHUBHAI PINGALSUR,Bahujan Samaj Party,11462,Lost
S06,Gujarat,12,Jamnagar,KANZARIYA RANCHHODBHAI NARANBHAI,Viro Ke Vir Indian Party,7002,Lost
S06,Gujarat,12,Jamnagar,VIJAYSINH PRAVINSINH JADEJA,Independent,4834,Lost
S06,Gujarat,12,Jamnagar,RATHOD PUNJABHAI PALABHAI,Independent,3732,Lost
S06,Gujarat,12,Jamnagar,BHURALAL MEGHJIBHAI PARMAR,Independent,1928,Lost
S06,Gujarat,12,Jamnagar,GHUGHA ALARAKHABHAI ISHAKBHAI,Independent,1585,Lost
S06,Gujarat,12,Jamnagar,KHIRA YUSUF SIDIKBHAI,Independent,1371,Lost
S06,Gujarat,12,Jamnagar,NANJI AMARSHI BATHWAR,Independent,1370,Lost
S06,Gujarat,12,Jamnagar,ANWAR NOORMAMAD SANGHAR,Independent,1299,Lost
S06,Gujarat,12,Jamnagar,PARESHBHAI PARSOTTAMBHAI MUNGARA,Rashtriya Mahaswaraj Bhumi Party,1270,Lost
S06,Gujarat,12,Jamnagar,POPATPUTRA RAFIK ABUBAKAR,Independent,1138,Lost
S06,Gujarat,12,Jamnagar,NADEEM MAHAMMAD HALA,Independent,1070,Lost
S06,Gujarat,12,Jamnagar,NOTA,NOTA,11084,NOTA
S06,Gujarat,13,Junagadh,CHUDASAMA RAJESHBHAI NARANBHAI,Bharatiya Janata Party,584049,Won
